160437,"일단 시작부터 배우들 연기가 뭔가 어색함. 딱봐도 아 앞에 아무것도 없는데 누굴 찾으려고 연기하고 있구나 느낄 수 있음. 그리고 스릴러인데 딱히 긴장감이 있는지는 모르겠음. 보통주려다 낮음. 좋았던 점도 딱히 아무것도 없음. 영상은 뭘 보여주는지 아무것도 안 보이고, 연기도 그렇고, 스토리는 뻔하고...그냥 뭐... "
160437,별 1개주기도 아깝다 ㄹㅇ
160437,알바들 왜이리 많냐..에일리언을 기대하고 가면 폭풍실망한다. 일단 재미가없다. 크리쳐가 어떻게 생겼는지도 모르고 왜사람들이 죽는지도 모를만큼 묘사가 상당히 부족하고 전투씬 또한 없다. 여주얼굴에 포커스만 맞춰지다보니 공포나 스릴은 찾기힘들다. 대실망 
160437,7광구보다 나은 8광구정도?ㅋㅋㅋ
160437,알바겁나풀었네 이런저런 영화짜집기수준
160437,크리쳐 디자인이 아쉬운것 빼고는 개성있는 주인공의 신선한 시작과 신선한 결말이 마에 들어요
160437,어.... 기대했던것보단....별로....
160437,감독은 심해판 인터스텔라를 원했던가? 별로였다
160437,괴물 생김새가 좀 촌스럽네요. 마지막에 나오는 끝판왕보다 여자 주인공이 더 무서운 영화 ㅋ
160437,전체적인 스토리전개가 sf영화도 아니고 좀아쉽네요
160437,"크리스틴 스튜어트의 연기를 오랫만에 영화관에서 보았다. 나의 세계에서 그의 모습은 트와일라잇의 주인공의 모습으로 남아있었는데, 그가 현재까지 걸어가고 있는 행보를 다시금 느끼게 만드는 영화였다. 멋있다."
160437,다 좋은데 괴물이 너무 과해서 약간 B급 느낌이 난다
160437,에밀리 진짜 대가리한대쳤을때 너무후련함답답하다... 나만그런가
160437,바다속에 있으면 밤낮 시간을 모른다.나도 두시간 동안 바다속에 있었네
160437,만물의 영장이라 믿는 인간에게 경종을 울리는 영화...별 기대없이 봤는데 생각보다 시간가는 줄 모르고 본거 같아요...그리고 문어나 오징어는 당분간 먹지 못할듯.
160437,진부한 심해 괴물 소통 영화...
160437,크리쳐물인데 기존 에일리언등 보신분들은 뻔할듯스토리도 그냥저냥이고 해저 크리쳐는 이미 게임으로 나와서....소마라는게임이죠
